item_id,item_material,item_num,item_length,item_width,item_order
295,YMH-0218S,1,696.5,453.8,order497
296,HT9-0218S,1,322.0,328.0,order497
297,HT9-0218S,1,962.0,277.0,order232
298,NHQL-0225S,1,460.0,373.0,order287
299,HT9-0218S,1,898.0,58.0,order468
300,HT9-0218S,1,846.0,564.0,order319
301,HT9-0218S,1,651.0,610.0,order303
302,YW10-0218S,1,758.0,308.0,order200
303,YW10-0218S,1,765.0,308.0,order200
304,HT9-0218S,1,2368.0,328.0,order496
305,YW10-0218S,1,761.0,867.0,order424
306,CBZP-0218S,1,298.0,368.0,order174
307,HT9-0218S,1,414.5,564.0,order319
308,YW10-0218S,1,998.0,310.0,order92
309,HT9-0218S,1,314.0,38.0,order235
310,YW10-0218S,1,1122.0,729.0,order217
311,NHQL-0218S,1,361.0,508.0,order603
312,NHQL-0218S,1,380.0,58.0,order121
313,HT9-0218S,1,331.0,296.0,order232
314,NHQL-0215S,1,2101.0,904.0,order520
315,NHQL-0225S,1,2198.0,578.0,order517
316,NJYH-0218S,1,815.0,395.0,order563
317,QKQ-0215S,1,288.0,198.0,order518
318,YW10-0218S,1,2182.0,577.5,order84
319,YW10-0218S,1,1541.0,327.0,order200
320,HT9-0218S,1,464.0,378.8,order237
321,NHQL-0218S,1,811.0,761.0,order519
323,NBSY-0218S,1,628.0,78.0,order61
324,HT9-0218S,1,347.0,128.0,order470
325,QKQ-0218S,1,2014.0,383.8,order201
326,NHQL-0218S,1,1273.0,248.0,order519
327,HT9-0218S,1,743.0,98.0,order231
328,YW10-0218S,1,723.0,428.0,order83
329,HT9-0218S,1,474.5,415.0,order236
330,HYBW-0218S,1,1378.0,598.0,order565
331,YMH-0218S,1,696.5,453.8,order497
332,HT9-0218S,1,1797.0,328.0,order497
333,HT9-0218S,1,2098.0,290.0,order475
334,NHJB-0218S,1,588.0,572.0,order269
335,NHQL-0218S,1,761.0,308.0,order563
336,HT9-0218S,1,841.0,83.0,order237
337,QKQ-0215S,1,364.0,439.0,order204
338,HT9-0218S,1,1998.0,58.0,order496
339,NHQL-0218S,1,617.0,278.0,order517
340,HT9-0215S,1,288.0,158.0,order154
342,HT9-0215S,1,488.0,158.0,order497
343,HT9-0218S,1,771.0,58.0,order154
344,HT9-0218S,1,2081.0,579.0,order236
345,NJBB-0218S,1,398.0,278.0,order312
346,HT9-0218S,1,1781.0,348.0,order497
347,HT9-0218S,1,680.0,278.0,order232
348,HT9-0218S,1,973.0,328.0,order329
349,YW10-0215S,1,435.0,777.0,order205
350,XXB-0218S,1,2062.0,58.0,order312
351,NJBB-0218S,1,361.0,830.0,order312
352,JH-0218S,1,246.0,568.0,order63
353,YW10-0218S,1,1382.0,577.5,order85
354,YMH-0218SD,1,444.0,443.0,order469
356,HT9-0218S,1,2418.0,58.0,order237
357,ZYF-0218S,1,723.0,477.5,order418
358,HT9-0215S,1,797.0,132.5,order474
359,NHQL-0218S,1,361.0,527.0,order604
360,NHQL-0218S,1,1998.0,580.0,order220
361,HT9-0218S,1,2292.0,58.0,order236
362,HT9-0218S,1,2196.0,58.0,order236
363,YW10-0218S,1,1618.0,398.0,order450
364,NHQL-0218S,1,660.0,58.0,order517
365,HT9-0218S,1,373.5,348.0,order497
366,HT9-0218S,1,1498.0,128.0,order470
367,NJYH-0215S,1,504.0,489.0,order565
368,YMH-0218S,1,448.0,503.0,order469
369,QKQ-0218S,1,524.5,383.8,order201
370,YW10-0218S,1,740.0,708.0,order217
371,QKQ-0215S,1,754.0,289.0,order518
372,NHJB-0218S,1,528.0,841.0,order561
373,NHJB-0218S,1,841.0,88.0,order561
374,JH-0218S,1,573.0,216.0,order83
375,HT9-0218S,1,2098.0,558.0,order474
376,CGYM-0215S,1,991.0,462.0,order316
377,XXB-0218S,1,1998.0,98.0,order220
378,HT9-0215S,1,488.0,158.0,order497
379,NJBB-0215S,1,438.0,238.0,order561
380,HT9-0215S,1,363.0,172.5,order482
381,HT9-0218S,1,170.0,568.0,order237
382,HT9-0215S,1,599.5,821.0,order191
383,YMH-0218S,1,2034.0,384.0,order467
384,YW10-0218S,1,733.1,58.0,order424
386,NHQL-0218S,1,691.0,477.0,order574
387,YW10-0218S,1,811.0,622.5,order458
388,NHJB-0218S,1,463.5,379.0,order561
389,HT9-0218S,1,841.0,555.0,order237
390,YW10-0215S,1,898.0,787.0,order205
391,HT9-0218S,1,1658.0,398.0,order471
392,HT9-0218S,1,474.5,441.5,order236
393,YW10-0218S,1,1517.0,559.0,order201
394,NHJB-0218S,1,571.0,542.0,order269
395,NHQL-0218S,1,420.0,376.5,order574
396,NHQL-0218S,1,459.5,329.0,order520
397,NHQL-0218S,1,980.0,558.0,order565
398,YW10-0218S,1,1001.0,299.0,order86
399,LMW-0218S,1,898.0,237.0,order159
400,HT9-0218S,1,562.0,728.0,order240
401,NJYH-0218S,1,682.0,413.0,order121
402,HT9-0218S,1,760.0,327.0,order329
403,YW10-0215S,1,480.0,771.0,order91
404,XXB-0215S,1,484.0,389.0,order83
405,YSH-0215S,1,488.0,198.0,order160
406,CGYM-0218S,1,598.0,330.0,order316
407,CGS-0218S,1,415.0,412.5,order450
408,PSXH-0418S,1,684.0,370.5,order424
409,CGYM-0218S,1,1598.0,78.0,order316
410,GDMY-0218S,1,400.0,259.0,order58
411,HT9-0218S,1,1194.0,495.0,order237
412,YW10-0218S,1,1618.0,299.0,order450
413,NHQL-0218S,1,438.0,98.0,order520
414,HT9-0218S,1,821.0,579.0,order191
415,NHQL-0218S,1,822.0,58.0,order485
416,YMH-0218S,1,778.0,453.8,order497
417,HT9-0215S,1,355.0,888.5,order497
418,XXB-0218S,1,1934.0,421.0,order220
419,HT9-0218S,1,783.0,578.0,order235
420,YMH-0218S,1,448.0,503.0,order469
421,HT9-0218S,1,841.0,555.0,order237
422,YW10-0218S,1,666.0,58.0,order204
423,HT9-0218S,1,379.0,728.0,order240
424,XXB-0218S,1,1619.5,276.5,order221
425,NHJB-0218S,1,1970.0,58.0,order561
426,HT9-0218S,1,460.0,58.0,order323
427,NHQL-0215S,1,2251.0,762.0,order604
428,PBWS-0418S,1,996.5,360.5,order86
429,NHQL-0218S,1,942.0,392.0,order287
430,NJHL-0218S,1,798.0,38.0,order61
431,HT9-0215S,1,2001.0,871.0,order469
432,HT9-0218S,1,322.0,328.0,order497
433,HT9-0218S,1,898.0,398.0,order482
434,NHQL-0215S,1,353.0,132.5,order250
436,PSHL-0418S,1,844.5,294.0,order240
437,HT9-0215S,1,707.0,489.0,order156
438,NHQL-0218S,1,766.0,38.0,order121
439,HT9-0218S,1,370.0,308.0,order496
440,NHJB-0218S,1,1437.0,58.0,order561
441,HT9-0218S,1,425.0,395.0,order474
442,HT9-0215S,1,350.5,898.0,order174
443,CGYM-0218S,1,1028.0,380.0,order316
444,HT9-0215S,1,195.0,579.0,order154
445,CGYM-0215S,1,991.0,462.0,order316
447,HT9-0218S,1,1797.0,328.0,order497
448,HT9-0218S,1,1198.0,370.0,order237
449,GDMY-0218S,1,847.0,575.0,order58
450,GDMY-0215S,1,438.0,158.0,order58
451,YW10-0218S,1,771.0,549.0,order91
452,HT9-0218S,1,2328.5,153.5,order303
453,NHJB-0218S,1,2224.0,58.0,order269
454,HT9-0218S,1,362.0,58.0,order174
455,NJBB-0215S,1,656.5,811.0,order312
456,LMW-0218S,1,227.0,370.0,order158
457,NHQL-0218S,1,395.0,306.0,order566
458,YW10-0218S,1,798.0,357.0,order424
459,YW10-0218S,1,880.0,328.0,order382
460,NHQL-0215S,1,1901.0,821.0,order220
461,NHJB-0218S,1,588.0,572.0,order269
462,YW10-0218S,1,811.0,328.5,order458
463,YW10-0215S,1,261.5,907.5,order206
464,YSH-0215S,1,776.0,489.0,order160
465,XXB-0218S,1,594.0,366.0,order316
466,XXB-0215S,1,541.0,92.5,order382
467,YW10-0218S,1,997.0,310.0,order92
468,YW10-0218S,1,997.0,310.0,order92
469,XXB-0215S,1,318.5,52.5,order154
470,YW10-0218S,1,777.0,58.0,order205
471,QKQ-0218S,1,2284.0,395.0,order604
472,HT9-0218S,1,548.0,58.0,order472
473,GDMY-0218SD,1,577.0,58.0,order58
474,HT9-0218S,1,498.5,290.0,order475
475,NHQL-0218S,1,370.0,508.0,order604
476,HT9-0218S,1,671.0,358.0,order232
477,GDMY-0215S,1,338.0,158.0,order59
478,HT9-0218S,1,362.0,58.0,order156
479,HT9-0218S,1,2338.0,588.0,order237
480,HT9-0218S,1,468.5,579.0,order234
481,HT9-0215S,1,488.0,158.0,order497
482,XXB-0218S,1,779.0,168.0,order174
483,HT9-0218S,1,2114.0,441.5,order236
484,JH-0218S,1,502.0,477.0,order66
485,NHQL-0215S,1,488.0,118.0,order486
486,ZYF-0218S,1,729.0,457.5,order418
487,MNH-0215S,1,488.0,118.0,order58
488,XXB-0215S,1,668.4,289.0,order424
489,XXB-0215S,1,526.0,132.5,order83
490,HT9-0218S,1,863.0,560.0,order236
491,HT9-0225S,1,984.0,577.0,order474
492,NHQL-0218S,1,796.0,577.0,order250
493,HT9-0218S,1,2098.0,580.0,order469
494,HT9-0215S,1,1797.0,1007.0,order497
495,5-0218S,1,463.0,466.0,order475
497,NHJB-0218S,1,2108.0,58.0,order561
498,HT9-0218S,1,351.5,517.0,order237
499,NHQL-0218S,1,380.0,747.0,order121
500,HT9-0218S,1,482.0,48.0,order469
501,HT9-0218S,1,421.0,58.0,order469
502,NHQL-0215S,1,272.5,489.0,order219
503,XXB-0218S,1,437.5,149.0,order319
504,QKQ-0218SD,1,881.0,387.5,order200
507,HT9-0218S,1,618.0,580.0,order191
508,XXB-0218S,1,2291.0,438.5,order319
509,YW10-0218S,1,483.0,308.0,order92
510,HT9-0215S,1,431.0,767.0,order237
511,HT9-0218S,1,2063.5,430.0,order237
512,QKQ-0218S,1,434.5,407.5,order250
513,QKQ-0218SD,1,2014.0,340.8,order204
514,XXB-0215S,1,488.0,118.0,order312
515,GDMY-0218S,1,522.0,417.0,order58
516,HT9-0218S,1,716.0,318.0,order497
517,YMH-0218S,1,834.0,454.0,order468
518,NHQL-0225S,1,461.0,373.0,order287
519,QKQ-0218S,1,444.0,151.5,order204
520,QKQ-0218SD,1,881.0,387.5,order200
521,YW10-0218S,1,224.0,397.0,order450
522,YMH-0218SD,1,444.5,444.0,order469
523,NHJB-0218S,1,1218.0,58.0,order561
524,YW10-0218S,1,813.0,38.0,order205
525,NHQL-0215S,1,724.5,720.0,order518
526,HT9-0218S,1,2098.0,558.0,order474
527,NHQL-0218S,1,544.0,329.0,order220
528,HT9-0215S,1,324.0,489.0,order497
529,HT9-0215S,1,288.0,158.0,order154
530,5-0218S,1,981.0,174.0,order474
531,YDBS-0218S,1,1013.0,984.0,order474
532,XXB-0215S,1,488.0,118.0,order312
533,NJBB-0218S,1,390.0,538.0,order312
534,NHQL-0215S,1,438.0,118.0,order485
535,HT9-0215S,1,2001.0,801.0,order467
536,HT9-0218S,1,322.0,328.0,order497
537,YW10-0218S,1,2098.0,58.0,order203
538,YSH-0218S,1,402.0,249.0,order159
539,YSH-0218S,1,958.0,250.0,order159
540,QKQ-0218S,1,843.0,242.0,order518
541,HT9-0218S,1,1918.0,58.0,order497
542,NHQL-0218S,1,2418.0,58.0,order519
543,MNH-0215S,1,341.0,489.0,order58
544,NHQL-0215S,1,2251.0,812.0,order603
545,HT9-0218S,1,2196.0,58.0,order236
546,YW10-0215S,1,2001.0,711.0,order82
547,NHQL-0218S,1,282.0,214.5,order519
548,NHJB-0218S,1,588.0,572.0,order269
549,NHQL-0215S,1,338.0,78.0,order517
550,XXB-0218SD,1,698.0,98.0,order449
551,HT9-0218S,1,598.0,841.0,order237
552,NHQL-0225S,1,461.0,373.0,order287
553,HT9-0218S,1,1366.0,295.0,order232
554,YW10-0218S,1,758.0,98.0,order86
555,QKQ-0218S,1,738.0,374.0,order518
556,NHQL-0218S,1,488.0,68.0,order574
557,XXB-0218S,1,1934.0,420.5,order220
558,HT9-0215S,1,488.0,158.0,order497
559,YW10-0215S,1,516.5,702.0,order82
560,QKQ-0218SD,1,275.0,463.3,order206
561,HT9-0218S,1,1362.0,565.0,order475
562,YW10-0218S,1,770.0,530.0,order91
563,GDMY-0218S,1,698.0,866.0,order59
564,NJYH-0218S,1,826.0,413.0,order121
565,CGYM-0218S,1,704.0,329.0,order316
567,YW10-0218S,1,224.0,378.0,order450
568,HT9-0218S,1,431.0,738.5,order237
569,YW10-0218S,1,832.0,677.0,order457
570,XXB-0218S,1,2291.0,438.5,order319
571,XXB-0218S,1,349.5,420.0,order220
572,NJBB-0215S,1,438.0,238.0,order561
573,HT9-0215S,1,2081.0,419.0,order236
574,YW10-0215S,1,2301.0,707.0,order86
575,YW10-0218S,1,1878.0,58.0,order202
576,YW10-0218S,1,694.0,279.0,order86
577,HT9-0218S,1,401.5,377.0,order471
578,HT9-0218S,1,1460.0,58.0,order470
579,HT9-0218S,1,676.0,346.0,order232
580,GDMY-0215S,1,430.0,460.0,order59
581,HT9-0218S,1,2103.0,58.0,order237
582,XXB-0215S,1,383.0,92.5,order450
583,YGF-0218S,1,315.0,328.0,order418
584,NHQL-0215S,1,351.5,420.0,order574
585,LMW-0218S,1,1458.0,369.0,order158
586,NHQL-0218S,1,374.0,347.0,order519
587,HT9-0218S,1,717.0,644.0,order155
588,NHJB-0218S,1,2353.0,58.0,order561
589,YW10-0218S,1,224.0,378.0,order450
590,HT9-0218S,1,680.0,378.0,order466
591,HT9-0218S,1,217.0,58.0,order472
592,HT9-0218S,1,1738.0,58.0,order467
593,HT9-0218S,1,1198.0,370.0,order237
594,HT9-0215S,1,401.5,760.0,order471
595,YGF-0218SD,1,658.0,444.0,order418
596,XXB-0218S,1,517.0,423.0,order155
597,YW10-0218S,1,560.0,327.0,order382
598,NHQL-0218S,1,397.0,579.0,order220
599,YSH-0218S,1,1932.0,386.5,order156
600,XXB-0218S,1,153.5,538.0,order312
601,QKQ-0218SD,1,524.5,359.0,order202
602,YW10-0218S,1,771.0,549.0,order91
603,NHJB-0218S,1,588.0,572.0,order269
604,HT9-0218S,1,2196.0,579.0,order236
605,JH-0218S,1,527.5,478.0,order66
