item_id,item_material,item_num,item_length,item_width,item_order
194,5-0218S,1,493.5,495.0,order262
195,ZYF-0215S,1,342.0,489.0,order40
196,NJHL-0218SD,1,298.0,298.0,order312
197,QKQ-0218SD,1,318.0,58.0,order261
198,QKQ-0215S,1,464.5,736.0,order374
199,QKQ-0218S,1,376.0,357.0,order237
200,QKQ-0218S,1,462.0,381.0,order374
201,QKQ-0215S,1,1596.0,557.0,order39
202,QKQ-0215S,1,438.0,78.0,order321
203,QKQ-0218S,1,671.5,308.0,order121
204,YW10-0218S,1,1198.0,298.0,order97
205,084-0215S,1,360.5,399.0,order34
206,NMYH-0218S,1,1061.0,1049.5,order91
207,XXB-0215S,1,304.0,289.0,order181
208,NMYH-0218S,1,887.0,546.0,order404
209,NMYH-0218S,1,176.0,328.0,order300
210,NMYH-0218S,1,857.5,356.0,order310
211,QKQ-0218S,1,922.0,557.0,order303
212,NMYH-0218S,1,790.0,310.0,order88
213,QKQ-0218S,1,2398.0,648.0,order262
214,QKQ-0218S,1,901.0,358.0,order262
215,5-0218S,1,1118.0,476.0,order93
216,NMYH-0218S,1,2179.0,485.5,order91
217,QKQ-0218S,1,777.0,193.5,order53
218,QKQ-0218S,1,2398.0,720.0,order120
219,QSYM-0218SD,1,2418.0,58.0,order237
220,NMYH-0218S,1,408.0,430.0,order301
221,QKQ-0218SD,1,886.0,297.0,order312
222,NMYH-0218S,1,821.0,58.0,order292
223,XXB-0215S,1,438.0,158.0,order95
224,QKQ-0218S,1,598.0,38.0,order1
225,QKQ-0218S,1,1712.0,441.0,order127
226,NMYH-0215S,1,1901.0,871.0,order109
227,QKQ-0218S,1,1938.0,375.0,order407
228,NMYH-0215S,1,2318.5,791.0,order88
229,NMYH-0218S,1,422.0,58.0,order403
230,084-0215S,1,403.0,912.0,order330
231,QKQ-0218S,1,1560.0,58.0,order263
232,NMYH-0218S,1,1998.0,580.0,order108
233,QKQ-0218S,1,2438.0,38.0,order410
234,QKQ-0218S,1,698.0,126.0,order96
235,NJHL-0218S,1,676.0,38.0,order312
236,QKQ-0215S,1,783.0,706.0,order410
237,QKQ-0215S,1,555.0,239.0,order264
238,QKQ-0218S,1,902.5,435.0,order240
239,QKQ-0218S,1,898.0,330.0,order409
240,QKQ-0218S,1,834.5,222.5,order1
241,QKQ-0215S,1,338.0,198.0,order215
242,QKQ-0215S,1,574.0,339.0,order215
243,NMYH-0218S,1,1658.0,58.0,order88
244,NMYH-0215S,1,168.0,740.0,order355
245,NMYH-0218S,1,1127.0,58.0,order301
246,QKQ-0218S,1,881.0,558.0,order46
247,XXB-0215S,1,388.0,158.0,order94
248,QKQ-0218S,1,1900.0,58.0,order304
249,NMYH-0218S,1,176.0,328.0,order300
250,NMYH-0218S,1,1901.0,558.0,order108
251,QKQ-0218SD,1,264.0,78.0,order264
252,QKQ-0215S,1,498.0,467.0,order214
253,QKQ-0218S,1,480.0,378.0,order125
254,NMYH-0218S,1,2398.0,398.0,order310
255,LMW-0218S,1,418.5,530.0,order191
256,LMW-0218S,1,1518.0,527.0,order191
257,QKQ-0218SD,1,462.0,327.0,order317
258,JH-0218S,1,130.0,528.0,order120
259,JH-0218S,1,648.0,58.0,order120
260,NMYH-0218S,1,1035.0,279.0,order354
261,NMYH-0218S,1,2366.0,58.0,order91
262,QKQ-0218S,1,2098.0,529.0,order125
263,XXB-0218S,1,307.0,212.5,order95
264,QKQ-0218S,1,615.5,369.3,order409
265,QKQ-0218S,1,280.0,296.0,order374
266,QKQ-0218S,1,410.0,378.0,order116
267,QKQ-0215S,1,331.5,399.0,order116
268,QKQ-0218S,1,282.0,287.0,order45
269,QKQ-0215S,1,941.0,447.0,order304
270,QKQ-0218SD,1,2314.5,384.0,order191
271,QKQ-0218S,1,854.0,596.0,order53
272,NMYH-0218S,1,821.0,58.0,order292
273,NMYH-0218S,1,2418.0,58.0,order292
274,QKQ-0218S,1,762.0,58.0,order409
275,QKQ-0218S,1,562.0,340.0,order237
276,QKQ-0218S,1,348.0,226.0,order216
277,NMYH-0218S,1,739.0,360.0,order355
278,QKQ-0218S,1,281.0,268.0,order45
279,NMYH-0218S,1,512.0,256.0,order89
280,084-0215S,1,359.5,92.5,order34
281,NMYH-0225S,1,742.0,527.0,order307
282,084-0215S,1,488.0,78.0,order330
283,XXB-0215S,1,438.0,158.0,order95
284,XXB-0215S,1,257.0,439.0,order95
285,QKQ-0218SD,1,276.0,58.0,order264
286,QKQ-0218S,1,441.0,48.0,order46
287,XMJQ-0225S,1,734.0,597.0,order322
288,NMYH-0218S,1,1162.0,379.0,order57
289,NMYH-0218S,1,416.0,395.0,order404
290,NMYH-0218S,1,1392.0,329.0,order93
291,QKQ-0218S,1,2198.0,360.0,order374
292,QKQ-0218S,1,380.0,578.0,order322
294,QKQ-0218S,1,321.5,427.0,order40
295,QKQ-0218S,1,249.0,547.5,order313
296,XMJQ-0215S,1,656.5,450.0,order322
297,084-0218S,1,970.0,538.0,order34
298,QKQ-0215S,1,338.0,78.0,order262
299,NMYH-0218S,1,1061.0,1031.0,order91
300,NMYH-0218S,1,730.0,698.0,order95
301,QKQ-0218S,1,562.0,58.0,order1
302,QKQ-0215S,1,238.0,198.0,order18
303,NMYH-0218S,1,768.0,360.0,order57
304,5-0218S,1,2334.0,365.0,order261
305,NMYH-0218S,1,1355.0,58.0,order403
306,JH-0218S,1,646.0,125.5,order120
307,QKQ-0218S,1,1098.0,38.0,order312
308,QKQ-0218S,1,1534.0,38.0,order355
309,NMYH-0218S,1,403.0,358.0,order91
310,QKQ-0218S,1,362.0,528.0,order125
311,5-0218S,1,981.0,476.0,order93
312,QKQ-0218S,1,335.0,328.5,order40
313,QKQ-0218S,1,718.0,742.0,order40
314,YHXM-0218S,1,498.0,330.0,order121
315,QKQ-0218S,1,1000.0,58.0,order43
316,QKQ-0218S,1,854.0,555.0,order127
317,JH-0218S,1,491.0,360.0,order120
318,YW1-0218S,1,2398.0,38.0,order66
319,QKQ-0218S,1,511.0,218.0,order120
320,NMYH-0218S,1,2098.0,38.0,order302
321,CGS-0218S,1,670.0,455.0,order403
322,NMYH-0218S,1,666.0,53.0,order308
323,084-0218S,1,378.0,567.0,order330
324,QKQ-0218S,1,705.0,310.0,order410
325,QKQ-0218S,1,214.0,48.0,order97
326,QKQ-0215S,1,2306.0,957.0,order38
327,NMYH-0218S,1,838.0,579.0,order110
328,QKQ-0218S,1,587.0,248.0,order18
329,NMYH-0218S,1,1188.0,38.0,order309
330,QKQ-0215S,1,303.0,132.5,order125
331,NMYH-0218S,1,256.0,58.0,order89
332,NMYH-0215S,1,801.5,412.0,order310
333,QKQ-0218S,1,862.0,573.0,order53
334,XXB-0215S,1,438.0,158.0,order95
335,QKQ-0218S,1,754.0,431.8,order1
336,QKQ-0218S,1,951.0,380.0,order40
337,QKQ-0218S,1,494.0,390.0,order122
338,QKQ-0218S,1,335.0,328.5,order40
339,PKQL-0418S,1,699.0,151.0,order367
340,QKQ-0218S,1,479.0,38.0,order1
341,QKQ-0218S,1,804.0,370.0,order354
342,QKQ-0215S,1,301.5,617.0,order304
343,XMJQ-0218S,1,563.0,38.0,order18
344,QKQ-0218S,1,494.5,420.0,order292
345,JH-0218S,1,528.0,58.0,order120
346,QKQ-0218SD,1,461.0,308.0,order317
347,QKQ-0215S,1,338.0,198.0,order215
348,QKQ-0218S,1,1828.0,38.0,order45
349,NMYH-0218S,1,724.0,428.0,order95
351,QKQ-0218S,1,598.0,98.0,order319
352,QKQ-0218S,1,210.0,328.0,order320
353,QKQ-0218S,1,1069.0,58.0,order410
354,JH-0218S,1,1508.0,380.0,order120
355,QKQ-0218S,1,719.0,358.0,order261
356,YMH-0218SD,1,2439.0,445.0,order108
357,QKQ-0218S,1,978.0,380.0,order304
358,QKQ-0218SD,1,2058.0,78.0,order120
359,LMW-0218S,1,478.0,530.0,order191
360,QKQ-0218S,1,412.0,58.0,order53
361,QKQ-0218SD,1,753.0,327.0,order317
362,QKQ-0215S,1,629.0,299.0,order367
363,XXB-0215S,1,513.0,92.5,order182
364,QKQ-0218S,1,2438.0,38.0,order408
365,QKQ-0218SD,1,442.0,379.0,order312
366,QKQ-0215S,1,288.0,78.0,order410
367,QKQ-0218S,1,240.0,58.0,order120
368,QKQ-0218S,1,979.5,378.0,order262
369,QKQ-0218S,1,863.5,493.5,order127
370,QKQ-0215S,1,706.0,439.0,order53
371,QKQ-0218S,1,415.0,48.0,order122
372,NMYH-0215S,1,2036.0,821.0,order292
373,QKQ-0218S,1,577.0,38.0,order46
374,QKQ-0218S,1,214.0,48.0,order97
375,QKQ-0218S,1,762.0,276.5,order409
376,NMYH-0218S,1,370.0,360.0,order57
377,QKQ-0218S,1,835.5,242.0,order1
378,NMYH-0218S,1,311.0,377.0,order310
379,QKQ-0218S,1,301.5,558.0,order322
380,QKQ-0218S,1,557.0,58.0,order39
381,QKQ-0215S,1,560.5,658.0,order356
382,QKQ-0218S,1,412.0,58.0,order53
383,QKQ-0218S,1,2102.0,58.0,order116
384,QKQ-0218S,1,2098.0,558.0,order322
385,NMYH-0218S,1,871.0,577.0,order109
386,XXB-0215S,1,363.0,92.5,order182
387,QKQ-0218S,1,432.0,397.0,order408
388,QKQ-0218S,1,984.0,475.0,order40
389,QKQ-0218S,1,557.0,58.0,order39
390,QKQ-0218S,1,524.5,510.0,order66
391,QKQ-0215S,1,706.0,439.0,order53
392,NMYH-0218S,1,419.0,58.0,order403
393,NMYH-0218S,1,419.0,58.0,order403
394,QKQ-0218S,1,345.0,422.0,order116
395,QKQ-0218SD,1,442.0,379.0,order312
396,QKQ-0215S,1,865.0,132.5,order303
397,NMYH-0215S,1,480.0,871.0,order109
398,QKQ-0225S,1,734.0,497.0,order408
399,QKQ-0215S,1,338.0,78.0,order262
400,QKQ-0218S,1,375.1,308.0,order311
401,QKQ-0218S,1,102.0,58.0,order312
402,QKQ-0215S,1,598.0,1002.0,order43
403,QKQ-0218S,1,282.0,58.0,order47
404,QKQ-0215S,1,560.5,172.5,order313
405,QKQ-0218S,1,388.0,300.0,order304
406,NMYH-0218S,1,1002.0,527.0,order404
407,QKQ-0218SD,1,891.0,547.0,order316
408,QKQ-0215S,1,488.0,158.0,order40
409,PSH-0418S,1,600.0,383.0,order181
410,QKQ-0218S,1,862.0,58.0,order53
411,NMYH-0218S,1,503.0,580.0,order108
412,QKQ-0215S,1,237.0,132.5,order125
413,FMB-0215S,1,376.0,1069.0,order410
414,QKQ-0218S,1,397.0,395.0,order120
415,QKQ-0218S,1,398.0,398.0,order125
416,QKQ-0215S,1,338.0,158.0,order125
417,XMJQ-0215S,1,462.0,489.0,order322
418,NMYH-0218S,1,2366.0,58.0,order91
419,NMYH-0218S,1,2338.0,257.0,order89
420,QKQ-0218S,1,421.0,510.0,order122
421,QKQ-0215S,1,388.0,158.0,order120
422,QKQ-0218SD,1,2438.0,58.0,order191
423,QKQ-0218S,1,1855.0,58.0,order264
424,QKQ-0215S,1,545.0,92.5,order264
425,NMYH-0218S,1,2048.0,580.0,order110
426,QKQ-0215S,1,2101.0,736.0,order374
427,NMYH-0218S,1,698.0,280.0,order310
428,QKQ-0215S,1,288.0,78.0,order410
429,QKQ-0218S,1,393.0,395.0,order66
430,QKQ-0218S,1,218.0,133.0,order214
431,QKQ-0218S,1,375.0,338.0,order237
432,QKQ-0218S,1,1839.0,577.0,order322
433,QKQ-0215S,1,705.0,132.5,order53
434,NMYH-0215S,1,819.5,287.5,order302
435,QKQ-0218S,1,526.0,711.0,order304
436,QKQ-0218S,1,893.0,906.0,order125
437,NMYH-0218S,1,820.0,540.0,order292
438,QKQ-0215S,1,304.0,92.5,order293
439,QKQ-0218S,1,598.0,98.0,order319
440,NMYH-0218S,1,838.0,577.0,order110
441,QKQ-0218SD,1,462.0,327.0,order317
442,QKQ-0218S,1,762.0,243.5,order263
443,XMJQ-0218S,1,1208.0,298.0,order322
444,XMJQ-0218S,1,1170.0,823.0,order322
445,ZYF-0215S,1,488.0,158.0,order40
446,NMYH-0218S,1,665.0,258.0,order308
447,QKQ-0218S,1,2358.0,523.0,order100
448,QKQ-0218S,1,416.5,308.0,order121
449,QKQ-0218S,1,762.0,299.0,order304
451,NMYH-0218S,1,666.0,53.0,order308
452,NMYH-0218S,1,919.0,310.0,order93
453,LMW-0218S,1,400.0,529.0,order191
454,QKQ-0218S,1,412.0,554.0,order53
455,QSYM-0225S,1,772.0,772.0,order237
456,MNH-0218S,1,715.0,452.0,order99
457,QKQ-0215S,1,338.0,118.0,order354
458,QKQ-0215S,1,1536.5,432.0,order408
459,QKQ-0218S,1,1904.0,58.0,order312
460,JH-0218S,1,714.0,474.0,order120
461,NMYH-0218S,1,555.0,58.0,order91
462,NMYH-0218S,1,1001.0,611.5,order92
463,QKQ-0218S,1,598.0,98.0,order319
464,QKQ-0218S,1,463.0,556.0,order38
465,NMYH-0218S,1,438.0,580.0,order110
466,QKQ-0215S,1,2301.0,262.0,order261
467,YHXM-0218S,1,445.0,348.0,order121
468,XXB-0218S,1,659.0,296.5,order95
469,FMB-0218S,1,529.0,193.5,order410
470,QKQ-0218S,1,395.0,48.0,order66
471,QKQ-0218S,1,395.0,48.0,order120
472,QKQ-0218SD,1,1574.0,58.0,order191
473,YW10-0218S,1,348.0,477.0,order96
474,QKQ-0218S,1,955.0,213.0,order303
475,JH-0218S,1,1722.0,279.0,order310
476,QKQ-0218SD,1,1138.0,58.0,order312
477,QKQ-0218S,1,1311.0,348.0,order356
478,084-0215S,1,494.5,801.0,order34
479,QKQ-0218S,1,970.0,562.0,order214
480,QKQ-0218S,1,671.5,308.0,order121
481,QKQ-0218SD,1,2398.0,68.0,order40
482,QKQ-0218S,1,150.0,478.0,order267
483,QKQ-0218S,1,1598.0,38.0,order305
484,QKQ-0218S,1,480.0,407.0,order127
485,NMYH-0218S,1,411.0,356.0,order310
486,QKQ-0218S,1,759.0,340.0,order237
487,QKQ-0218S,1,1532.0,861.0,order262
488,QKQ-0218S,1,396.0,412.5,order99
489,NMYH-0218S,1,821.0,58.0,order292
490,QKQ-0218S,1,321.5,408.0,order40
491,QKQ-0215S,1,650.0,289.0,order410
492,NMYH-0218S,1,739.0,360.0,order355
493,XMJQ-0218S,1,823.0,277.5,order322
494,QKQ-0215S,1,401.5,240.0,order120
495,NMYH-0218S,1,398.0,358.0,order91
496,NMYH-0218S,1,403.0,358.0,order91
498,QKQ-0218S,1,341.0,58.0,order261
499,QKQ-0218S,1,365.5,440.0,order121
500,QKQ-0218S,1,562.0,379.0,order374
501,QKQ-0215S,1,304.0,92.5,order293
502,QKQ-0218S,1,851.0,374.0,order240
503,QKQ-0215S,1,589.0,289.0,order300
504,XMJQ-0215S,1,488.0,78.0,order322
505,QKQ-0215S,1,313.0,52.5,order263
506,QKQ-0225S,1,198.0,48.0,order66
507,NMYH-0215S,1,2301.0,312.0,order310
508,QSYM-0218S,1,735.0,389.5,order237
509,QKQ-0218S,1,1301.0,58.0,order121
510,QKQ-0218SD,1,676.0,529.0,order312
511,QKQ-0218SD,1,2398.0,118.0,order194
512,XXB-0215S,1,338.0,118.0,order182
513,QKQ-0218S,1,332.0,58.0,order407
514,NMYH-0218S,1,790.0,310.0,order88
515,QKQ-0218SD,1,543.0,58.0,order319
516,ZYF-0215S,1,488.0,158.0,order40
517,NMYH-0218S,1,536.5,88.0,order91
518,QKQ-0218S,1,562.0,359.0,order237
519,QKQ-0218SD,1,1748.0,58.0,order38
520,QKQ-0218S,1,1942.0,258.0,order264
521,QKQ-0218S,1,760.0,58.0,order237
522,QKQ-0218S,1,760.0,58.0,order237
523,QKQ-0218S,1,371.5,377.5,order262
524,QKQ-0215S,1,303.0,132.5,order125
525,QKQ-0215S,1,288.0,78.0,order121
526,NMYH-0218S,1,661.0,842.0,order310
527,QKQ-0218S,1,331.5,357.0,order116
528,QKQ-0218S,1,947.0,367.5,order40
529,QKQ-0215S,1,398.0,442.0,order312
530,QKQ-0218S,1,115.0,458.0,order317
531,QKQ-0218S,1,1607.0,475.0,order303
532,NMYH-0218S,1,838.0,579.0,order110
533,QKQ-0215S,1,438.0,78.0,order321
534,XMJQ-0218S,1,116.0,557.0,order322
535,QKQ-0218S,1,2346.0,360.0,order237
536,QKQ-0218SD,1,363.5,508.0,order120
537,QKQ-0218S,1,1677.0,553.0,order304
538,QKQ-0218S,1,2001.0,509.0,order125
539,QKQ-0218S,1,1408.0,312.0,order43
540,QKQ-0218S,1,395.5,274.0,order374
541,QKQ-0215S,1,488.0,158.0,order303
542,QKQ-0218S,1,934.0,526.0,order316
543,QKQ-0218S,1,362.0,509.0,order125
544,QKQ-0218S,1,936.0,542.5,order307
545,QKQ-0215S,1,759.0,389.0,order66
546,QKQ-0215S,1,303.0,132.5,order125
547,NMYH-0218S,1,842.0,279.0,order310
548,QKQ-0218S,1,2034.0,471.5,order122
549,NMYH-0218S,1,1829.5,276.0,order354
550,QKQ-0215S,1,418.0,891.0,order316
551,NMYH-0218S,1,398.0,358.0,order91
552,QKQ-0218S,1,734.0,572.0,order66
553,NMYH-0218S,1,821.0,58.0,order292
554,QKQ-0215S,1,238.0,118.0,order264
555,YHXM-0218S,1,295.0,356.5,order367
556,QKQ-0215S,1,301.5,617.0,order304
557,YDBS-0218S,1,1598.0,298.0,order263
558,QKQ-0215S,1,546.0,239.0,order264
559,NMYH-0218S,1,1392.0,329.0,order93
560,QKQ-0215S,1,2249.0,376.0,order237
561,QKQ-0218S,1,760.0,58.0,order237
562,QKQ-0218S,1,301.5,577.0,order322
563,QKQ-0218S,1,798.0,38.0,order99
564,NMYH-0215S,1,894.5,685.0,order354
565,QKQ-0218S,1,1243.0,357.0,order116
566,QKQ-0218S,1,674.0,38.0,order1
567,QKQ-0218SD,1,442.0,379.0,order312
568,QKQ-0218SD,1,2323.0,58.0,order353
569,JH-0215S,1,2085.0,462.0,order317
570,NMYH-0215S,1,2350.0,80.0,order355
571,QKQ-0215S,1,438.0,158.0,order53
572,NMYH-0218S,1,2341.0,280.0,order308
573,QKQ-0215S,1,880.0,412.5,order305
574,NMYH-0218S,1,698.0,460.0,order95
575,QKQ-0218S,1,441.0,48.0,order46
576,NMYH-0218S,1,838.0,577.0,order110
577,QKQ-0218S,1,613.0,432.0,order99
578,XMJQ-0218SD,1,1618.0,63.0,order322
579,QKQ-0218S,1,622.0,249.0,order313
580,QKQ-0218S,1,922.0,559.0,order303
581,QKQ-0218S,1,951.0,380.0,order40
582,QKQ-0218S,1,2398.0,558.0,order303
