item_id,item_material,item_num,item_length,item_width,item_order
30308,ZQB-0218S,1,819,458,order211
30309,ZQB-0218S,1,627,550,order460
30310,ZQB-0218S,1,398,562,order531
30311,ZQB-0218S,1,259,489,order199
30312,ZQB-0218S,1,1712,58,order212
30313,ZQB-0218S,1,495,381,order461
30314,ZQB-0218S,1,455.5,124.5,order495
30315,ZQB-0218S,1,2160,58,order361
30317,ZQB-0218S,1,338,198,order379
30318,ZQB-0218S,1,403,278,order119
30319,ZQB-0218S,1,803,92.5,order369
30320,ZQB-0218S,1,460,258,order215
30321,ZQB-0218S,1,374,48,order582
30322,ZQB-0218S,1,893,178,order369
30323,ZQB-0218S,1,871,38,order374
30324,ZQB-0218S,1,1883,498,order209
30325,ZQB-0218S,1,1238,38,order495
30326,ZQB-0218S,1,766,569,order72
30327,ZQB-0218S,1,2038,38,order420
30328,ZQB-0218S,1,2134,395,order16
30329,ZQB-0218S,1,1918.5,763,order459
30330,ZQB-0218S,1,706,589,order152
30331,ZQB-0218S,1,948,539,order315
30332,ZQB-0218S,1,1798,300,order461
30333,ZQB-0218S,1,1062,699,order537
30334,ZQB-0218S,1,1198,38,order537
30335,ZQB-0218S,1,448,397.5,order55
30336,ZQB-0218S,1,369,288,order9
30338,ZQB-0218S,1,1572,329,order209
30339,ZQB-0218S,1,403,92.5,order215
30340,ZQB-0218S,1,610,377,order142
30341,ZQB-0218S,1,927,331,order142
30342,ZQB-0218S,1,661,342,order535
30343,ZQB-0218S,1,482,58,order379
30344,ZQB-0218S,1,414,558,order310
30345,ZQB-0218S,1,438,118,order71
30346,ZQB-0218S,1,493,1020.5,order421
30347,ZQB-0218S,1,2008,550,order210
30348,ZQB-0218S,1,222,280,order487
30349,ZQB-0218S,1,500,92.5,order531
30350,ZQB-0218S,1,844.5,461,order535
30351,ZQB-0218S,1,717,58,order209
30352,ZQB-0218S,1,748,280,order509
30353,ZQB-0218S,1,660,574,order460
30354,ZQB-0218S,1,444,48,order538
30355,ZQB-0218S,1,465,58,order199
30356,ZQB-0218S,1,547,58,order584
30358,ZQB-0218S,1,1598,598,order506
30359,ZQB-0218S,1,679,38,order72
30360,ZQB-0218S,1,395,489,order495
30361,ZQB-0218S,1,704.5,460,order215
30362,ZQB-0218S,1,1862,339,order106
30363,ZQB-0218S,1,533,658,order36
30364,ZQB-0218S,1,219,319,order74
30365,ZQB-0218S,1,665,476,order528
30366,ZQB-0218S,1,1873,368,order117
30367,ZQB-0218S,1,1808,685,order142
30368,ZQB-0218S,1,551,403,order208
30369,ZQB-0218S,1,399,178,order581
30370,ZQB-0218S,1,288,118,order145
30371,ZQB-0218S,1,338,198,order379
30372,ZQB-0218S,1,402,278,order119
30373,ZQB-0218S,1,308.5,394.5,order89
30374,ZQB-0218S,1,308.5,395,order89
30376,ZQB-0218S,1,227,38,order73
30377,ZQB-0218S,1,706,589,order152
30378,ZQB-0218S,1,960,58,order15
30379,ZQB-0218S,1,283,38,order499
30380,ZQB-0218S,1,2301,421,order198
30381,ZQB-0218S,1,488,118,order199
30382,ZQB-0218S,1,454,58,order165
30383,ZQB-0218S,1,1019.5,556,order421
30384,ZQB-0218S,1,484,399,order72
30385,ZQB-0218S,1,733,792,order461
30386,ZQB-0218S,1,262,257,order271
30387,ZQB-0218S,1,868.5,270.5,order208
30388,ZQB-0218S,1,594,347,order492
30389,ZQB-0218S,1,1056,555,order393
30390,ZQB-0218S,1,867,579,order492
30391,ZQB-0218S,1,472,364,order106
30392,ZQB-0218S,1,445,195,order526
30393,ZQB-0218S,1,423,378,order539
30394,ZQB-0218S,1,770,556,order16
30395,ZQB-0218S,1,868,579,order310
30396,ZQB-0218S,1,1432,427,order33
30397,ZQB-0218S,1,412,299,order461
30398,ZQB-0218S,1,539,239,order73
30399,ZQB-0218S,1,762,577,order153
30400,ZQB-0218S,1,2015.5,395,order153
30401,ZQB-0218S,1,769,292,order525
30402,ZQB-0218S,1,299,92.5,order534
30403,ZQB-0218S,1,338,118,order208
30404,ZQB-0218S,1,302,579,order495
30405,ZQB-0218S,1,368,48,order581
30406,ZQB-0218S,1,1260,557,order32
30407,ZQB-0218S,1,2334,345,order579
30408,ZQB-0218S,1,338,158,order593
30409,ZQB-0218S,1,384,48,order152
30410,ZQB-0218S,1,928,83,order142
30411,ZQB-0218S,1,342,439,order557
30412,ZQB-0218S,1,2129,412,order389
30413,ZQB-0218S,1,383,358,order361
30414,ZQB-0218S,1,498,398,order527
30415,ZQB-0218S,1,801,393,order9
30416,ZQB-0218S,1,2076,454,order165
30417,ZQB-0218S,1,437,379,order209
30418,ZQB-0218S,1,2034,430,order248
30419,ZQB-0218S,1,802,575,order460
30420,ZQB-0218S,1,670,38,order72
30421,ZQB-0218S,1,2098,578,order581
30422,ZQB-0218S,1,928,88,order142
30424,ZQB-0218S,1,533,58,order36
30425,ZQB-0218S,1,1585,377,order584
30426,ZQB-0218S,1,338,78,order209
30427,ZQB-0218S,1,877,58,order420
30428,ZQB-0218S,1,2198,578,order16
30429,ZQB-0218S,1,332,52.5,order149
30430,ZQB-0218S,1,697,291,order25
30431,ZQB-0218S,1,567,38,order461
30432,ZQB-0218S,1,1137,579,order540
30433,ZQB-0218S,1,344.5,748,order539
30434,ZQB-0218S,1,561,560,order577
30435,ZQB-0218S,1,736,557,order151
30436,ZQB-0218S,1,655,132.5,order371
30437,ZQB-0218S,1,631,172.5,order25
30438,ZQB-0218S,1,1180,328,order15
30439,ZQB-0218S,1,482.5,949,order581
30440,ZQB-0218S,1,745,357.5,order584
30441,ZQB-0218S,1,1848,78,order212
30442,ZQB-0218S,1,959,308,order15
30443,ZQB-0218S,1,1098,428,order33
30444,ZQB-0218S,1,960,58,order593
30445,ZQB-0218S,1,482.5,942,order582
30446,ZQB-0218S,1,998,38,order165
30447,ZQB-0218S,1,558,389,order459
30449,ZQB-0218S,1,222,129,order564
30450,ZQB-0218S,1,1428,498,order248
30451,ZQB-0218S,1,292,489,order508
30452,ZQB-0218S,1,701.5,370,order248
30453,ZQB-0218S,1,2281,736,order151
30454,ZQB-0218S,1,662,58,order579
30455,ZQB-0218S,1,1748,348,order145
30456,ZQB-0218S,1,2232,543,order393
30457,ZQB-0218S,1,758,38,order117
30458,ZQB-0218S,1,353,92.5,order55
30459,ZQB-0218S,1,448,560,order149
30460,ZQB-0218S,1,444.5,414.5,order149
30461,ZQB-0218S,1,222,280,order487
30462,ZQB-0218S,1,435,310,order507
30463,ZQB-0218S,1,643,198,order503
30464,ZQB-0218S,1,928,83,order142
30465,ZQB-0218S,1,482.5,942,order582
30466,ZQB-0218S,1,520,368,order459
30467,ZQB-0218S,1,258,92.5,order199
30468,ZQB-0218S,1,440,358,order125
30469,ZQB-0218S,1,480,762,order153
30470,ZQB-0218S,1,823,248,order209
30471,ZQB-0218S,1,1951,577,order526
30472,ZQB-0218S,1,1032,452.5,order420
30473,ZQB-0218S,1,306,248,order209
30475,ZQB-0218S,1,586.5,832,order248
30476,ZQB-0218S,1,315,48,order199
30477,ZQB-0218S,1,1194.5,420,order371
30478,ZQB-0218S,1,2094,378,order142
30479,ZQB-0218S,1,661,338,order579
30480,ZQB-0218S,1,392,221,order506
30481,ZQB-0218S,1,368,48,order581
30482,ZQB-0218S,1,481.5,52.5,order503
30483,ZQB-0218S,1,412,377,order142
30484,ZQB-0218S,1,714.9,339,order209
30485,ZQB-0218S,1,338,78,order125
30486,ZQB-0218S,1,843,198,order364
30487,ZQB-0218S,1,1297,358,order564
30488,ZQB-0218S,1,395,436,order35
30489,ZQB-0218S,1,338,158,order93
30490,ZQB-0218S,1,1941,399,order212
30491,ZQB-0218S,1,338,158,order459
30492,ZQB-0218S,1,1998,38,order495
30493,ZQB-0218S,1,709,92.5,order289
30494,ZQB-0218S,1,1578,389,order459
30495,ZQB-0218S,1,423,435,order214
30496,ZQB-0218S,1,338,78,order210
30497,ZQB-0218S,1,1998,48,order270
30498,ZQB-0218S,1,1543,348,order182
30499,ZQB-0218S,1,593.5,323,order74
30500,ZQB-0218S,1,253,380.8,order499
30501,ZQB-0218S,1,390,579,order313
30502,ZQB-0218S,1,2353,580,order313
30503,ZQB-0218S,1,595,527,order531
30504,ZQB-0218S,1,662,429,order508
30505,ZQB-0218S,1,393,478,order72
30506,ZQB-0218S,1,454,359,order509
30507,ZQB-0218S,1,1366,58,order25
30508,ZQB-0218S,1,1497.5,548,order540
30509,ZQB-0218S,1,543,428,order509
30510,ZQB-0218S,1,393,124.5,order499
30511,ZQB-0218S,1,386.5,152.5,order360
30512,ZQB-0218S,1,468,514,order36
30513,ZQB-0218S,1,925,58,order495
30514,ZQB-0218S,1,1663,58,order36
30515,ZQB-0218S,1,1780,378,order394
30516,ZQB-0218S,1,728,308,order534
30517,ZQB-0218S,1,901.5,1090,order534
30518,ZQB-0218S,1,288,118,order534
30519,ZQB-0218S,1,344.5,358,order539
30520,ZQB-0218S,1,677.5,348,order508
30521,ZQB-0218S,1,1503,458,order460
30522,ZQB-0218S,1,384,339,order125
30523,ZQB-0218S,1,338,118,order55
30524,ZQB-0218S,1,2101,1151,order56
30525,ZQB-0218S,1,288,78,order509
30526,ZQB-0218S,1,2148,330,order503
30527,ZQB-0218S,1,1576,58,order525
30528,ZQB-0218S,1,318,339,order117
30529,ZQB-0218S,1,1572.5,377,order17
30530,ZQB-0218S,1,195,48,order540
30531,ZQB-0218S,1,667,439,order71
30532,ZQB-0218S,1,404,239,order215
30533,ZQB-0218S,1,1198,278,order495
30534,ZQB-0218S,1,472,364,order106
30535,ZQB-0218S,1,960,358,order394
30536,ZQB-0218S,1,455,713,order3
30537,ZQB-0218S,1,168,527,order531
30538,ZQB-0218S,1,2001,942,order582
30539,ZQB-0218S,1,670,538.5,order554
30540,ZQB-0218S,1,638,38,order208
30541,ZQB-0218S,1,2038,38,order420
30542,ZQB-0218S,1,1037.5,812,order211
30543,ZQB-0218S,1,819,577,order313
30544,ZQB-0218S,1,410,387,order459
30545,ZQB-0218S,1,1601,215,order216
30546,ZQB-0218S,1,959,595,order499
30547,ZQB-0218S,1,353,92.5,order55
30548,ZQB-0218S,1,2356,558,order393
30549,ZQB-0218S,1,1647,579,order540
30550,ZQB-0218S,1,2353,580,order310
30551,ZQB-0218S,1,691,422.5,order215
30552,ZQB-0218S,1,427,394,order149
30553,ZQB-0218S,1,752,597,order492
30554,ZQB-0218S,1,1783,378,order584
30555,ZQB-0218S,1,654.5,506,order35
30556,ZQB-0218S,1,613,92.5,order554
30557,ZQB-0218S,1,1191,448,order509
30558,ZQB-0218S,1,722,299,order535
30559,ZQB-0218S,1,288,78,order36
30560,ZQB-0218S,1,959,595,order499
30561,ZQB-0218S,1,998,360,order509
30562,ZQB-0218S,1,960,58,order394
30563,ZQB-0218S,1,2398,58,order270
30564,ZQB-0218S,1,393.5,131.5,order149
30565,ZQB-0218S,1,238,118,order73
30566,ZQB-0218S,1,782,279,order509
30567,ZQB-0218S,1,344.5,377,order539
30568,ZQB-0218S,1,605,428,order248
30569,ZQB-0218S,1,1160,58,order499
30570,ZQB-0218S,1,871,58,order198
30571,ZQB-0218S,1,197,48,order314
30572,ZQB-0218S,1,338,118,order55
30573,ZQB-0218S,1,1951,810,order149
30574,ZQB-0218S,1,2301,662,order579
30575,ZQB-0218S,1,488,158,order506
30576,ZQB-0218S,1,800,369.5,order529
30577,ZQB-0218S,1,488,118,order554
30578,ZQB-0218S,1,147.5,261.5,order361
30579,ZQB-0218S,1,949,575,order581
30580,ZQB-0218S,1,294.5,613,order209
30581,ZQB-0218S,1,468,514,order36
30582,ZQB-0218S,1,1578,389,order459
30583,ZQB-0218S,1,915,398.5,order525
30584,ZQB-0218S,1,333,439,order149
30585,ZQB-0218S,1,1861,38,order540
30586,ZQB-0218S,1,380,538,order150
30587,ZQB-0218S,1,2356,558,order393
30588,ZQB-0218S,1,438,158,order151
30589,ZQB-0218S,1,734,812,order199
30590,ZQB-0218S,1,783,48,order209
30591,ZQB-0218S,1,708,348,order492
30592,ZQB-0218S,1,395,395,order36
30593,ZQB-0218S,1,592,58,order492
30594,ZQB-0218S,1,337,680,order537
30595,ZQB-0218S,1,593.5,323,order74
30596,ZQB-0218S,1,605,428,order248
30597,ZQB-0218S,1,678,38,order198
30598,ZQB-0218S,1,476,244.5,order509
30599,ZQB-0218S,1,659.5,411.3,order36
30600,ZQB-0218S,1,404,338,order579
30601,ZQB-0218S,1,411,358,order142
30602,ZQB-0218S,1,562,58,order503
30603,ZQB-0218S,1,463,228,order165
30604,ZQB-0218S,1,397.5,248,order165
30605,ZQB-0218S,1,1032,58,order536
30606,ZQB-0218S,1,1161,536,order393
30607,ZQB-0218S,1,963,330,order495
30608,ZQB-0218S,1,2351,402,order119
30609,ZQB-0218S,1,482,399,order72
30610,ZQB-0218S,1,2438,580,order508
30611,ZQB-0218S,1,354,339,order208
30612,ZQB-0218S,1,1931,762,order208
30613,ZQB-0218S,1,429,339,order593
30614,ZQB-0218S,1,388,118,order369
30615,ZQB-0218S,1,438,38,order460
30616,ZQB-0218S,1,498,118,order198
30617,ZQB-0218S,1,2015.5,395,order153
30618,ZQB-0218S,1,660,574,order460
30619,ZQB-0218S,1,1572,329,order209
30620,ZQB-0218S,1,362,259,order199
30621,ZQB-0218S,1,906.5,810,order364
30622,ZQB-0218S,1,928,53,order142
30623,ZQB-0218S,1,644,168.5,order32
30624,ZQB-0218S,1,834,258,order215
30625,ZQB-0218S,1,219,58,order74
30626,ZQB-0218S,1,423,378,order55
30627,ZQB-0218S,1,332,227.5,order32
30628,ZQB-0218S,1,338,158,order593
30629,ZQB-0218S,1,1162,58,order150
30630,ZQB-0218S,1,694,375,order535
30631,ZQB-0218S,1,438,158,order540
30632,ZQB-0218S,1,402,58,order495
30633,ZQB-0218S,1,408,560,order505
30634,ZQB-0218S,1,734,417,order593
30635,ZQB-0218S,1,1984,411,order36
30636,ZQB-0218S,1,2148,588,order3
30637,ZQB-0218S,1,470,366,order3
30638,ZQB-0218S,1,748,576,order164
30639,ZQB-0218S,1,1964,395,order208
30640,ZQB-0218S,1,711,782,order509
30641,ZQB-0218S,1,238,118,order9
30642,ZQB-0218S,1,1480,38,order199
30643,ZQB-0218S,1,367,310,order56
30644,ZQB-0218S,1,868,577,order310
30645,ZQB-0218S,1,360,884,order142
30646,ZQB-0218S,1,590.5,124.5,order509
30647,ZQB-0218S,1,1176,38,order117
30648,ZQB-0218S,1,448,118,order314
30649,ZQB-0218S,1,1136,347,order271
30650,ZQB-0218S,1,383,52.5,order125
30651,ZQB-0218S,1,801.5,208.6,order585
30652,ZQB-0218S,1,1055,536,order393
30653,ZQB-0218S,1,888,427.5,order579
30654,ZQB-0218S,1,679,778,order304
30655,ZQB-0218S,1,1862,364,order106
30656,ZQB-0218S,1,711,558,order106
30657,ZQB-0218S,1,337,339,order582
30658,ZQB-0218S,1,1360,58,order554
30659,ZQB-0218S,1,552,403,order208
30660,ZQB-0218S,1,718,38,order594
30661,ZQB-0218S,1,926,277.5,order495
30662,ZQB-0218S,1,297,38,order495
30663,ZQB-0218S,1,1892,361.5,order537
30664,ZQB-0218S,1,198,931,order53
30665,ZQB-0218S,1,1162,277,order199
30666,ZQB-0218S,1,379.5,812,order211
30667,ZQB-0218S,1,410,58,order208
30668,ZQB-0218S,1,495,48,order421
30669,ZQB-0218S,1,386.5,152.5,order360
30670,ZQB-0218S,1,294.5,477,order209
30671,ZQB-0218S,1,315.5,289,order360
30672,ZQB-0218S,1,708,348,order492
30673,ZQB-0218S,1,438,238,order72
30674,ZQB-0218S,1,488,78,order495
30675,ZQB-0218S,1,1439,379,order165
30676,ZQB-0218S,1,2173,248,order165
30677,ZQB-0218S,1,614,489,order554
30679,ZQB-0218S,1,443,176,order55
30680,ZQB-0218S,1,377,358,order17
30681,ZQB-0218S,1,868,505,order310
30682,ZQB-0218S,1,959,308,order15
30683,ZQB-0218S,1,412,280,order461
30684,ZQB-0218S,1,336,92.5,order582
30685,ZQB-0218S,1,385,548,order461
30686,ZQB-0218S,1,397.5,148,order165
30687,ZQB-0218S,1,911,560,order538
30688,ZQB-0218S,1,465,58,order199
30689,ZQB-0218S,1,364,387,order289
30690,ZQB-0218S,1,819,58,order313
30691,ZQB-0218S,1,802,58,order460
30692,ZQB-0218S,1,1998,58,order270
30693,ZQB-0218S,1,824,560,order528
30694,ZQB-0218S,1,410,377,order55
30695,ZQB-0218S,1,421,538,order248
30696,ZQB-0218S,1,601.5,455,order248
30697,ZQB-0218S,1,605,557.5,order248
30698,ZQB-0218S,1,215,58,order216
30699,ZQB-0218S,1,306.5,289,order360
30700,ZQB-0218S,1,447,195,order540
30701,ZQB-0218S,1,1560,58,order14
30702,ZQB-0218S,1,1367,742,order149
30703,ZQB-0218S,1,1008,456,order582
30705,ZQB-0218S,1,1071.5,415,order164
30706,ZQB-0218S,1,409,579,order505
30707,ZQB-0218S,1,608,386.5,order360
30708,ZQB-0218S,1,728,329,order209
30709,ZQB-0218S,1,860,38,order54
30710,ZQB-0218S,1,445,195,order526
30711,ZQB-0218S,1,2098,558,order248
30712,ZQB-0218S,1,295,377,order89
30713,ZQB-0218S,1,960,358,order394
30714,ZQB-0218S,1,664,398,order460
30715,ZQB-0218S,1,2383,580,order577
30716,ZQB-0218S,1,338,198,order509
30717,ZQB-0218S,1,388,158,order36
30718,ZQB-0218S,1,647,132.5,order36
30719,ZQB-0218S,1,441.5,761,order459
30720,ZQB-0218S,1,823,38,order536
30721,ZQB-0218S,1,1079,305,order167
30722,ZQB-0218S,1,604,38,order209
30723,ZQB-0218S,1,403,278,order119
30724,ZQB-0218S,1,375,395,order208
30725,ZQB-0218S,1,353,357.5,order584
30726,ZQB-0218S,1,1833,58,order584
30727,ZQB-0218S,1,942,58,order582
30728,ZQB-0218S,1,942,58,order582
30729,ZQB-0218S,1,561,902,order393
30730,ZQB-0218S,1,362,326,order271
30731,ZQB-0218S,1,962,732,order117
30732,ZQB-0218S,1,1198,578,order371
30733,ZQB-0218S,1,671,347,order492
30734,ZQB-0218S,1,790.5,288.5,order305
30735,ZQB-0218S,1,959,579,order199
30736,ZQB-0218S,1,874.5,405,order579
30737,ZQB-0218S,1,752,497,order509
30738,ZQB-0218S,1,943,298,order499
30739,ZQB-0218S,1,462,379,order379
30740,ZQB-0218S,1,2038,38,order117
30741,ZQB-0218S,1,698,38,order594
30742,ZQB-0218S,1,320,378,order126
30743,ZQB-0218S,1,822,304.5,order530
30744,ZQB-0218S,1,823,558,order71
30745,ZQB-0218S,1,402,278,order119
30746,ZQB-0218S,1,1366,565,order25
30747,ZQB-0218S,1,281.5,569,order142
30748,ZQB-0218S,1,1712,399,order212
30749,ZQB-0218S,1,593.5,395,order404
30750,ZQB-0218S,1,401,560,order495
30751,ZQB-0218S,1,949,575,order581
30752,ZQB-0218S,1,2100.9,489,order199
30753,ZQB-0218S,1,1151,329,order56
30754,ZQB-0218S,1,430,310,order56
30755,ZQB-0218S,1,606,239,order487
30756,ZQB-0218S,1,960,358,order394
30757,ZQB-0218S,1,470,366,order3
30758,ZQB-0218S,1,298,146,order209
30759,ZQB-0218S,1,1235,168,order211
30760,ZQB-0218S,1,664,398,order460
30761,ZQB-0218S,1,561,560,order577
30762,ZQB-0218S,1,558.5,598,order153
30763,ZQB-0218S,1,802,92.5,order199
30764,ZQB-0218S,1,440,358,order125
30765,ZQB-0218S,1,462,379,order379
30766,ZQB-0218S,1,1000,454.5,order36
30767,ZQB-0218S,1,711,439,order492
30768,ZQB-0218S,1,447,201,order492
30770,ZQB-0218S,1,1115,494,order15
30771,ZQB-0218S,1,387,172.5,order393
30772,ZQB-0218S,1,860,58,order369
30773,ZQB-0218S,1,2391,405,order509
30774,ZQB-0218S,1,613,92.5,order554
30775,ZQB-0218S,1,447,151,order199
30776,ZQB-0218S,1,488,118,order492
30777,ZQB-0218S,1,540,368,order56
30778,ZQB-0218S,1,2398,398,order89
30779,ZQB-0218S,1,662,429,order508
30780,ZQB-0218S,1,153.5,308,order534
30781,ZQB-0218S,1,661,662,order508
30782,ZQB-0218S,1,803,132.5,order54
30783,ZQB-0218S,1,753,578,order492
30784,ZQB-0218S,1,955,38,order313
30785,ZQB-0218S,1,769,58,order525
30786,ZQB-0218S,1,1090,308,order534
30787,ZQB-0218S,1,2185.5,447.5,order492
30788,ZQB-0218S,1,598,243,order393
30789,ZQB-0218S,1,854,495,order379
30790,ZQB-0218S,1,411,270.5,order208
30791,ZQB-0218S,1,610,58,order142
30792,ZQB-0218S,1,377,377,order17
30793,ZQB-0218S,1,472,339,order106
30794,ZQB-0218S,1,722,308,order534
30795,ZQB-0218S,1,683,52.5,order210
30796,ZQB-0218S,1,460,308,order535
30797,ZQB-0218S,1,932,327,order5
30798,ZQB-0218S,1,438,118,order393
30799,ZQB-0218S,1,1528,58,order35
30800,ZQB-0218S,1,722,299,order535
30801,ZQB-0218S,1,736,58,order151
30802,ZQB-0218S,1,397.5,148,order165
30803,ZQB-0218S,1,348,198,order280
30804,ZQB-0218S,1,207,158,order593
30805,ZQB-0218S,1,719,193.5,order36
30806,ZQB-0218S,1,671.5,392,order509
30807,ZQB-0218S,1,443,560,order528
30808,ZQB-0218S,1,197,48,order314
30809,ZQB-0218S,1,354,339,order55
30810,ZQB-0218S,1,742,547,order495
30811,ZQB-0218S,1,454,359,order509
30812,ZQB-0218S,1,658,369,order164
30813,ZQB-0218S,1,744.5,1032,order536
30814,ZQB-0218S,1,1158,328,order9
30815,ZQB-0218S,1,1760,327,order51
30816,ZQB-0218S,1,928,497,order142
30817,ZQB-0218S,1,482,396,order379
30819,ZQB-0218S,1,877,349,order420
30820,ZQB-0218S,1,1262,961,order32
30821,ZQB-0218S,1,405,289,order535
30822,ZQB-0218S,1,118,457,order149
30823,ZQB-0218S,1,791,339,order580
30824,ZQB-0218S,1,1062,58,order537
30825,ZQB-0218S,1,563,499,order198
30826,ZQB-0218S,1,550,397,order460
30827,ZQB-0218S,1,732,191.5,order117
30828,ZQB-0218S,1,338,78,order111
30829,ZQB-0218S,1,821,462,order379
30830,ZQB-0218S,1,401.5,624,order14
30831,ZQB-0218S,1,564,58,order35
30832,ZQB-0218S,1,338,158,order117
30833,ZQB-0218S,1,431,530,order210
30834,ZQB-0218S,1,537,179,order142
30835,ZQB-0218S,1,682.5,156.5,order361
30836,ZQB-0218S,1,868,377,order17
30837,ZQB-0218S,1,348,198,order280
30838,ZQB-0218S,1,845,378,order212
30839,ZQB-0218S,1,998,398,order394
30840,ZQB-0218S,1,548,766,order72
30841,ZQB-0218S,1,494,178,order535
30842,ZQB-0218S,1,873,545,order505
30843,ZQB-0218S,1,694,320,order564
30844,ZQB-0218S,1,658.5,348,order393
30845,ZQB-0218S,1,1402,377,order53
30846,ZQB-0218S,1,498,118,order198
30847,ZQB-0218S,1,486,422.5,order528
30848,ZQB-0218S,1,868,577,order310
30849,ZQB-0218S,1,732,559,order150
30850,ZQB-0218S,1,421,578,order198
30851,ZQB-0218S,1,738,266,order71
30852,ZQB-0218S,1,819,120,order313
30853,ZQB-0218S,1,864,58,order314
30854,ZQB-0218S,1,610,377,order142
30855,ZQB-0218S,1,2398,578,order270
30856,ZQB-0218S,1,1888,199,order142
30857,ZQB-0218S,1,288,118,order361
30858,ZQB-0218S,1,438,118,order581
30859,ZQB-0218S,1,670.5,377,order17
30860,ZQB-0218S,1,762,310,order56
30861,ZQB-0218S,1,332,227,order73
