321.16	-172.39	1.98	
-77.66	309.85	1.97	
-21.13	305.44	1.86	
-5.12	138.91	1.89	
69.15	-79.71	1.65	
54.21	256.30	1.71	
182.61	125.20	1.56	
244.64	2.76	1.43	
-175.81	-30.90	1.77	
155.38	-329.75	1.69	
-17.86	-303.20	1.15	
326.53	-100.53	1.48	
-85.25	-191.97	1.83	
-345.09	133.70	1.59	
35.27	91.93	1.17	
-138.10	-191.72	1.27	
229.47	173.43	1.08	
138.19	-263.10	1.95	
-293.50	235.00	1.45	
28.47	-29.15	1.29	
-283.65	112.31	1.02	
82.88	338.21	1.80	
-358.35	-25.58	1.16	
-132.64	95.55	1.43	
231.30	55.02	1.41	
-321.10	-264.56	1.61	
-140.47	-129.75	1.59	
-289.19	271.37	1.64	
-158.15	-253.10	1.81	
265.99	153.26	1.91	
-46.68	362.59	1.04	
-174.80	179.80	1.56	
24.06	-57.15	1.43	
63.21	285.13	1.63	
-355.23	-221.06	1.10	
33.36	-327.94	1.48	
137.90	175.86	1.59	
10.18	364.36	1.51	
285.18	43.47	1.17	
364.55	355.28	1.15	
-216.56	-167.45	1.36	
-254.48	186.11	1.91	
-214.43	213.48	1.86	
-250.32	-181.27	1.08	
-243.63	149.74	1.98	
-79.06	227.45	1.53	
-343.98	-362.47	1.23	
341.53	160.17	1.73	
-62.78	-155.85	1.66	
-351.13	343.30	1.25	
-55.72	217.77	1.73	
211.49	345.50	1.30	
-342.71	-261.16	1.15	
210.36	-229.63	1.53	
12.76	-359.82	1.72	
-139.12	12.50	1.17	
-38.58	44.65	1.67	
-358.34	309.62	1.63	
23.85	364.69	1.93	
-283.89	-192.83	1.56	
-185.36	42.08	1.90	
102.07	353.50	1.26	
170.41	-215.90	1.06	
-174.75	182.91	1.77	
-52.68	-243.89	1.37	
133.31	148.17	1.86	
-231.56	-341.43	1.17	
247.93	-28.25	1.24	
264.14	-362.30	1.89	
25.14	-116.59	1.22	
-177.75	-156.06	1.46	
-343.55	-179.43	1.19	
186.20	375.31	1.51	
-137.66	-158.71	1.96	
-108.59	-163.44	1.59	
252.51	-224.60	1.38	
-315.84	-14.18	1.89	
-105.66	289.21	1.48	
75.29	56.14	1.17	
193.88	146.55	1.31	
-100.95	17.17	1.69	
152.65	305.70	1.53	
-141.01	166.29	1.20	
-52.92	-101.43	1.94	
-55.34	157.70	1.70	
-55.78	-210.08	1.53	
-79.32	-40.74	1.46	
300.88	-208.01	1.64	
48.72	-54.97	1.31	
-268.90	-320.69	1.80	
-191.91	26.55	1.85	
-347.94	-213.13	1.75	
314.09	-147.03	1.11	
-288.68	-68.57	1.77	
-372.65	353.25	1.44	
-329.50	137.81	2.00	
8.92	330.95	1.57	
-161.30	175.21	1.20	
296.80	363.62	1.76	
-242.24	-92.41	1.95	
-330.98	49.45	1.21	
298.82	-268.06	1.62	
310.31	22.21	1.56	
60.93	27.46	1.21	
-157.63	-223.03	1.57	
-125.27	376.22	1.60	
-26.07	67.50	1.92	
-245.25	128.80	1.87	
349.59	365.11	1.98	
274.86	-161.04	1.20	
-10.88	-290.41	1.29	
-32.59	178.38	1.68	
-341.44	94.06	1.27	
173.77	-374.12	1.66	
-300.84	-369.36	1.81	
-57.16	-28.17	1.96	
148.43	-27.53	1.23	
213.71	-294.95	1.10	
-67.27	-345.57	1.59	
258.05	354.02	1.52	
290.50	-236.56	1.16	
-163.00	-172.39	1.51	
315.58	312.06	1.13	
242.91	208.29	1.94	
255.94	-38.92	1.20	
-0.44	-136.51	1.89	
314.10	212.96	1.79	
79.09	364.71	1.68	
-244.10	239.53	1.47	
3.55	15.06	1.39	
-114.64	-295.12	1.36	
-112.07	-370.59	1.37	
91.58	-307.69	1.32	
166.65	-81.21	1.69	
134.02	-338.13	1.99	
109.64	-255.58	1.30	
-72.94	-160.57	1.39	
-195.41	-182.45	1.37	
146.14	-313.00	1.09	
-126.56	-169.03	1.28	
-159.16	-341.00	1.04	
369.81	-321.21	1.51	
-241.87	-306.04	1.33	
-164.26	-218.02	1.43	
310.54	44.87	1.75	
181.55	-34.65	1.72	
-124.77	-206.64	1.04	
236.16	153.87	1.95	
291.58	-219.42	1.03	
326.78	-309.22	1.22	
91.85	-298.90	1.54	
202.58	-154.16	1.24	
152.71	-234.88	1.52	
-79.29	-329.50	1.83	
186.20	85.58	1.91	
40.58	331.16	1.32	
-118.96	314.34	1.43	
129.96	-74.77	1.80	
-381.02	106.17	1.98	
132.43	272.47	1.35	
311.88	-336.72	1.75	
101.78	270.45	1.81	
219.04	-342.33	1.03	
-172.20	-236.78	1.63	
-151.77	-178.15	1.18	
-86.18	-169.64	1.85	
240.84	-154.03	1.47	
-217.70	266.59	1.05	
-357.66	-350.19	1.29	
368.02	-1.72	1.17	
308.03	-124.06	1.05	
-37.55	-49.66	1.73	
200.28	-0.77	1.23	
130.51	-288.25	1.81	
329.83	219.19	1.78	
376.83	-112.17	1.59	
-209.25	-78.91	1.01	
-271.58	222.66	1.83	
-288.31	-289.59	1.65	
249.68	-157.02	1.11	
160.30	222.12	1.46	
257.91	-216.57	1.56	
27.62	-322.59	1.82	
319.99	-35.57	1.98	
-275.77	-24.13	1.33	
9.45	311.29	1.32	
241.38	15.32	1.77	
366.21	193.94	1.29	
-310.20	-204.13	1.99	
-339.80	173.70	1.94	
348.27	140.83	1.26	
344.34	-27.20	1.87	
264.08	40.39	1.57	
281.07	-288.16	1.35	
188.95	-122.49	1.54	
336.64	-303.92	1.75	
39.64	-338.64	1.86	
-189.33	-89.50	1.88	
174.79	-230.84	1.43	
234.25	-1.65	1.24	
-361.41	38.91	1.46	
195.20	377.54	1.65	
145.04	-227.55	1.98	
-242.41	145.32	1.03	
-245.91	262.25	1.57	
345.43	45.47	1.39	
-134.18	-347.66	1.14	
-336.52	198.02	1.86	
-379.33	186.21	1.63	
254.14	324.40	1.48	
345.00	14.09	1.40	
184.59	151.26	1.80	
-164.88	262.06	1.28	
-156.72	-144.19	1.65	
13.62	-110.68	1.05	
-111.56	130.16	1.82	
275.81	329.83	1.60	
-20.08	-30.00	1.07	
82.72	-115.02	1.27	
286.11	187.97	1.47	
19.98	-30.96	1.62	
-0.53	-285.64	1.17	
325.75	289.94	1.80	
-190.86	0.44	1.85	
-121.03	157.73	1.90	
374.82	357.01	1.10	
-200.93	-47.31	1.29	
-71.66	-218.31	1.81	
245.80	297.90	1.17	
147.89	186.42	1.20	
-176.45	-6.62	1.40	
253.76	49.90	1.62	
26.15	261.69	1.53	
29.24	224.48	1.59	
259.75	-192.33	1.26	
91.49	98.40	1.82	
62.03	-310.47	1.45	
-211.10	-348.43	1.45	
154.78	-3.37	1.54	
-6.01	-232.03	1.68	
25.28	311.18	1.23	
-255.65	126.34	1.31	
-281.42	182.22	1.14	
-135.62	-319.38	1.46	
286.10	70.45	1.57	
-241.95	106.04	1.84	
281.55	265.76	1.40	
30.61	-354.71	1.31	
27.22	138.28	1.14	
-119.59	-213.07	1.79	
153.07	-242.04	1.39	
170.32	21.79	1.35	
-314.52	-341.19	1.13	
-138.58	197.00	1.07	
193.65	-119.56	1.31	
338.24	-135.38	1.52	
-46.28	-114.15	1.17	
-295.96	-278.07	1.21	
64.47	-191.67	1.31	
24.19	283.32	1.36	
100.12	363.96	1.08	
-165.71	154.72	1.42	
379.43	20.37	1.46	
-182.55	313.43	1.25	
-369.14	-329.58	1.80	
-11.08	72.11	1.09	
-206.17	-129.08	1.43	
-46.11	-301.80	1.75	
16.39	138.45	1.63	
-372.69	-212.84	1.86	
236.75	146.82	1.75	
-123.43	-26.46	1.99	
332.36	-51.32	1.70	
244.70	8.67	1.58	
129.69	284.89	1.43	
-272.44	319.52	1.33	
-243.85	-223.10	1.65	
331.58	291.13	1.30	
197.91	113.43	1.82	
351.59	-335.37	1.52	
-43.91	50.76	1.87	
39.86	-237.07	1.26	
317.39	241.01	1.32	
-273.11	-373.05	1.02	
125.05	-153.42	1.69	
303.90	364.74	1.87	
-330.79	-208.05	1.94	
321.51	32.59	1.62	
-236.61	127.46	1.72	
-137.27	292.42	1.72	
44.15	-56.73	1.75	
-281.69	-219.29	1.55	
308.03	-79.27	1.08	
161.07	115.14	1.91	
266.74	-254.76	1.66	
-109.57	14.63	1.64	
119.12	245.51	1.14	
-218.88	255.46	1.76	
-26.22	-371.62	1.11	
-317.13	151.48	1.63	
-183.83	-254.03	1.32	
-94.39	45.27	1.85	
-210.98	88.94	1.83	
-121.10	-182.07	1.28	
-255.02	282.88	1.05	
212.75	31.79	1.99	
80.89	20.51	1.15	
2.14	-285.56	1.69	
-145.10	-300.54	1.22	
-19.58	-93.57	1.97	
237.47	196.54	1.45	
237.72	-73.81	1.89	
-50.54	31.71	1.08	
-376.19	122.00	1.81	
6.25	-95.22	1.29	
-81.88	57.13	1.74	
282.45	167.79	1.71	
46.67	322.22	1.34	
20.62	-351.98	1.68	
58.63	285.73	1.78	
-35.13	273.18	1.93	
6.83	-45.78	1.05	
-307.67	261.08	1.99	
-236.19	-355.03	1.97	
-254.34	352.21	1.54	
344.85	11.15	1.70	
40.42	43.18	1.37	
-160.07	109.72	1.90	
-323.98	115.85	1.34	
60.93	11.89	1.58	
-254.70	76.05	1.89	
266.36	96.19	1.61	
285.13	110.52	1.87	
-123.90	-214.60	1.25	
109.97	39.69	1.18	
-16.33	-178.92	1.56	
344.34	370.10	1.08	
-368.15	207.39	1.03	
373.42	-155.78	1.16	
326.42	261.73	1.21	
230.90	294.75	1.12	
250.75	246.35	1.36	
-121.70	198.67	1.93	
298.75	-68.10	1.35	
73.93	-293.42	1.25	
237.28	86.14	1.62	
-33.33	-294.44	1.87	
-36.48	380.28	1.71	
298.14	250.61	1.65	
314.52	36.98	1.70	
-45.54	-205.64	1.15	
148.78	-218.76	1.79	
139.21	310.77	1.44	
-232.33	152.31	1.36	
-189.56	-212.54	1.71	
-9.83	-203.12	1.59	
-178.77	222.23	1.62	
254.19	126.37	1.58	
59.70	-368.06	1.33	
-160.87	212.72	1.63	
10.00	-93.12	1.53	
-158.37	284.33	1.25	
-255.76	52.24	1.69	
100.84	167.91	1.25	
13.11	318.62	1.84	
241.52	347.46	1.10	
44.95	-220.44	1.48	
-198.19	213.78	1.43	
185.72	16.67	1.36	
67.03	252.06	1.39	
-110.33	-112.07	1.18	
-246.93	-116.49	1.33	
110.52	332.81	1.24	
314.81	67.15	1.47	
-45.50	54.58	1.63	
-247.37	-36.18	1.33	
-270.83	-243.48	1.85	
-168.54	-340.46	1.16	
72.52	162.27	1.14	
167.40	-216.43	1.13	
-370.27	-0.70	1.79	
80.84	346.94	1.79	
2.30	-60.03	1.73	
-315.14	-226.54	1.42	
97.60	316.34	1.57	
41.51	379.23	1.51	
149.86	337.63	1.67	
-257.85	-55.77	1.77	
338.68	86.12	1.05	
-265.01	-109.54	1.51	
-289.54	251.17	1.23	
198.24	243.61	1.52	
-237.06	264.41	1.13	
58.77	-34.82	1.17	
243.64	-81.15	1.16	
215.66	-92.83	1.52	
-232.64	93.32	1.21	
-19.65	-224.97	1.97	
-37.57	-135.00	1.07	
140.64	307.45	1.66	
-25.94	38.82	1.74	
-8.79	-301.61	1.70	
214.33	381.03	1.10	
244.90	-114.99	1.08	
-22.84	149.27	1.44	
180.57	157.98	1.21	
118.42	-192.67	1.65	
2.04	311.25	1.59	
-98.42	-161.57	1.47	
-46.65	-238.60	1.94	
-2.48	309.27	1.79	
-161.60	172.75	1.30	
211.24	30.83	1.10	
318.29	-190.95	1.84	
178.10	-313.63	1.24	
-192.16	-118.14	1.23	
60.81	21.59	1.63	
45.15	64.16	1.06	
-111.87	296.51	1.05	
-135.18	-140.78	1.53	
212.73	27.29	1.78	
-247.02	288.43	1.86	
-319.89	182.38	1.38	
-204.03	215.67	2.00	
100.17	-187.10	1.83	
305.00	192.58	1.73	
15.67	-16.67	1.13	
195.81	-57.17	1.47	
-341.36	-185.76	1.10	
-148.25	-193.92	1.42	
30.20	-262.39	1.37	
-373.11	41.16	1.98	
196.14	172.18	1.03	
217.81	-204.42	1.99	
-156.29	-233.20	1.03	
-122.51	-283.22	1.79	
227.21	353.66	1.98	
-337.26	-286.53	1.16	
27.04	234.07	1.49	
-241.18	-249.29	1.59	
67.77	-373.20	1.25	
15.56	-44.73	1.27	
301.91	-288.41	1.07	
-310.12	-374.72	1.55	
-85.64	-325.65	1.15	
-120.06	139.87	1.06	
-89.93	73.62	1.41	
-6.83	80.35	1.35	
-185.01	46.24	1.36	
-23.99	106.21	1.30	
347.62	-261.16	1.13	
-151.87	-29.62	1.40	
46.90	173.25	1.41	
-1.72	128.39	1.22	
57.59	371.32	1.82	
-136.38	275.70	1.16	
-285.79	-37.51	1.41	
101.60	-174.27	1.28	
-106.83	210.27	1.74	
232.38	-22.86	1.14	
-213.29	-204.42	1.57	
29.04	-274.18	1.82	
158.29	-137.92	1.77	
-272.05	332.37	1.61	
-371.47	144.33	1.09	
-174.16	-58.25	1.90	
-168.28	-296.80	1.18	
-299.36	318.37	1.56	
139.03	-344.77	1.64	
-354.28	316.51	1.34	
247.52	-325.29	1.35	
78.70	252.90	1.15	
-323.22	170.25	1.00	
-278.14	255.64	1.26	
-19.68	-191.86	1.32	
73.71	-359.37	1.59	
374.69	-218.36	1.71	
129.54	20.96	1.63	
-113.64	342.69	1.43	
358.90	-155.06	1.96	
-96.53	144.86	1.26	
-185.51	305.68	1.56	
-340.86	-347.82	1.15	
-251.86	173.15	1.48	
-86.00	64.01	1.06	
290.30	234.99	1.29	
-81.33	269.05	1.33	
-156.47	-130.28	1.36	
331.23	131.38	1.44	
77.30	188.39	1.86	
228.61	280.65	1.04	
278.69	-155.46	1.81	
113.51	-188.73	1.73	
248.87	178.13	1.21	
118.33	293.54	1.44	
292.67	89.97	1.19	
282.54	110.96	1.40	
-192.37	-344.85	1.21	
324.05	-180.18	1.65	
178.61	38.50	1.64	
329.22	210.25	1.58	
-21.47	287.14	1.42	
-104.61	273.91	1.35	
-203.97	-94.31	1.28	
75.64	-353.27	1.89	
356.97	274.42	1.35	
-122.62	8.72	1.83	
347.56	-142.65	1.39	
15.71	-350.79	1.01	
-23.30	165.23	1.69	
340.69	-380.11	1.10	
334.54	263.64	1.08	
-226.26	-338.33	1.93	
-356.37	-37.88	1.51	
22.71	192.43	1.10	
-97.74	-146.95	1.25	
242.07	58.31	1.37	
-185.28	-380.10	1.85	
119.65	-363.39	1.49	
85.55	-320.14	1.80	
-150.18	121.30	1.28	
191.31	200.49	1.17	
-291.92	3.08	1.49	
104.54	-69.72	1.43	
210.97	274.93	1.32	
186.03	156.54	1.99	
340.03	298.48	1.10	
284.45	151.92	1.10	
20.41	347.55	1.81	
-39.75	-372.33	1.16	
-148.67	58.63	1.73	
-115.94	322.29	1.95	
-296.93	126.60	1.47	
285.09	225.94	1.80	
-158.68	-15.10	1.85	
258.59	-338.46	1.86	
-210.91	-369.62	1.48	
-241.77	-186.47	1.68	
-296.06	202.06	1.62	
145.45	287.76	1.40	
-375.11	-40.40	1.35	
-92.94	-57.18	1.74	
214.42	206.93	1.27	
-251.95	-15.06	1.29	
-212.02	-211.82	1.21	
194.97	27.89	1.10	
101.28	37.02	1.16	
-33.72	-92.46	1.89	
-352.91	-234.20	1.58	
-278.79	-340.82	1.76	
329.21	194.75	1.37	
260.83	314.36	1.05	
-90.92	88.50	1.36	
18.45	-82.69	1.15	
-289.76	-228.22	1.58	
74.85	122.84	1.41	
67.53	355.81	1.88	
-55.59	-107.98	1.88	
-54.94	276.03	1.67	
106.17	126.03	1.93	
-77.91	47.68	1.09	
37.52	-261.65	1.92	
-367.45	-367.10	1.92	
-98.19	-184.35	1.30	
-275.65	187.39	1.63	
-251.93	319.98	1.76	
242.93	-146.56	1.89	
327.97	323.78	1.58	
-292.04	45.55	1.38	
360.55	13.30	1.31	
-292.48	-122.13	1.05	
8.11	-124.34	1.15	
199.75	246.04	1.35	
207.96	-180.86	1.23	
152.41	177.77	1.93	
25.88	164.40	1.70	
204.49	326.48	1.26	
23.61	117.16	1.62	
72.79	150.91	1.49	
-242.70	242.76	1.03	
-280.25	-12.35	1.91	
-312.42	-311.73	1.42	
130.99	-79.49	1.86	
121.13	242.98	1.05	
5.82	351.73	1.85	
-122.27	-260.23	1.50	
-65.95	-77.78	1.41	
-224.14	-157.72	1.46	
306.89	147.19	1.13	
-36.21	191.69	1.68	
263.86	108.42	1.07	
169.61	356.55	1.24	
315.07	257.31	1.74	
-255.28	218.14	1.41	
-109.32	318.09	1.28	
131.23	-338.93	1.18	
248.70	-327.49	1.27	
-127.86	42.91	1.43	
358.22	336.83	1.66	
-151.75	128.01	1.14	
-216.68	-339.34	1.20	
111.00	71.32	1.30	
-268.79	-379.66	1.67	
-24.66	34.35	1.95	
-103.53	-183.02	1.21	
-248.79	185.47	1.43	
37.72	-261.78	1.85	
-56.82	33.20	1.65	
-293.64	-136.78	1.71	
-169.54	-269.44	1.06	
145.25	-143.77	1.87	
-274.57	-53.01	1.86	
45.05	-301.68	1.70	
-312.86	-376.75	1.82	
197.58	-270.48	1.19	
214.81	-261.17	1.91	
-316.53	-173.86	1.63	
91.11	-285.07	1.99	
-208.12	176.08	1.61	
34.60	-263.92	1.84	
333.25	-228.19	1.80	
-105.22	-162.49	2.00	
-26.05	-349.90	1.93	
-221.95	278.06	1.39	
-20.55	62.33	1.02	
138.25	308.93	1.61	
319.22	-373.32	1.10	
-24.12	141.36	1.27	
104.57	-271.01	1.57	
375.48	-111.68	1.04	
83.78	83.50	1.01	
-71.13	-58.89	1.86	
226.58	16.82	1.70	
145.14	244.41	1.10	
68.40	-112.28	1.95	
223.01	178.97	1.94	
56.46	137.35	1.86	
-313.83	303.31	1.48	
70.10	313.38	1.65	
-88.47	-331.46	1.49	
-356.97	193.23	1.66	
-54.19	-123.30	1.90	
-296.00	319.10	1.24	
137.11	-228.26	1.52	
324.43	359.79	1.09	
-87.32	-143.61	1.92	
268.92	28.65	1.53	
-285.76	-181.80	1.61	
41.83	-14.16	1.74	
27.29	-36.00	1.42	
-123.05	298.78	1.49	
220.22	-314.37	1.15	
-369.59	1.86	1.53	
-135.52	-119.81	1.44	
-35.15	-45.24	1.00	
-149.55	6.29	1.36	
-266.45	-124.83	1.56	
22.20	50.44	1.07	
-117.48	169.64	1.18	
89.26	-175.08	1.34	
158.83	-104.15	1.33	
285.66	-149.61	1.28	
232.86	46.30	1.80	
293.78	30.50	1.34	
182.64	-338.17	1.41	
-260.89	-330.11	1.80	
109.47	38.08	1.08	
-155.81	194.84	1.82	
156.80	-301.84	1.25	
-318.39	-34.36	1.87	
100.17	-101.50	1.46	
-345.51	-299.83	1.59	
-110.46	313.60	1.90	
292.59	276.48	1.82	
-296.75	72.68	1.92	
-72.09	375.47	1.43	
-64.67	140.83	1.53	
-224.20	209.11	1.81	
213.53	331.30	1.85	
127.46	-195.02	1.05	
9.91	-157.04	1.64	
-254.85	-332.78	1.83	
20.94	-134.54	1.72	
337.34	-231.44	1.70	
-380.31	188.70	1.20	
-317.05	230.04	1.10	
274.18	-102.35	1.27	
-192.24	-320.64	1.85	
-378.16	-194.92	1.13	
-209.90	267.75	1.70	
-213.04	-312.08	1.52	
310.80	-268.45	1.14	
-174.11	375.82	1.45	
78.96	114.78	2.00	
344.49	-71.52	1.32	
-36.06	33.32	1.89	
203.46	362.64	1.32	
167.25	368.10	1.98	
-1.37	248.89	1.58	
-217.55	-5.24	1.74	
-322.53	249.95	1.73	
-157.00	-305.69	1.09	
169.26	63.06	1.13	
321.36	81.81	1.44	
369.45	-37.98	1.97	
-7.94	-163.44	1.38	
219.91	-88.28	1.44	
-126.31	-251.15	1.39	
-209.23	278.12	1.54	
56.60	-32.94	1.45	
-86.64	361.43	1.88	
224.25	366.59	1.30	
96.21	-284.21	1.76	
-372.27	212.60	1.01	
56.29	5.58	1.14	
213.93	7.83	1.80	
381.17	300.54	1.66	
148.11	-217.10	1.63	
149.77	-297.83	1.36	
95.49	193.48	1.43	
346.08	78.55	1.38	
-375.47	-297.93	1.04	
-154.86	250.36	1.34	
-242.49	-314.07	1.55	
-47.57	-15.85	1.23	
-20.19	282.79	1.53	
-222.82	-232.33	1.79	
-24.70	191.02	1.43	
89.44	139.39	1.67	
-88.84	-253.54	1.13	
93.01	-196.26	1.93	
0.82	366.21	1.33	
138.28	263.20	1.84	
193.39	50.05	1.75	
105.44	-128.71	1.82	
-277.91	-380.32	1.57	
142.15	1.03	1.96	
8.00	-7.03	1.48	
36.40	-326.34	1.43	
